age,female,hisp,education,earnings,hours,week,union,uncov,region,race,marital
43,0,1,14,8,40,52,0,0,1,1,1
40,1,1,18,12,40,52,0,0,1,1,1
32,0,1,14,2.3,40,52,0,0,1,2,7
57,0,0,18,14,45,52,0,0,1,1,1
42,0,0,18,6,60,52,0,0,1,1,1
53,0,0,14,6.5,45,52,0,0,1,2,5
60,1,0,16,4.5,40,52,0,0,1,4,7
35,1,0,20,9.6,45,52,0,0,1,4,7
27,1,0,16,4.5,40,50,0,0,1,1,7
40,1,1,13,5,40,52,0,0,1,1,1
57,0,0,18,11.3,40,52,0,0,1,1,7
45,1,0,16,7.3,40,52,0,0,1,4,7
78,1,0,16,8,40,52,0,0,1,4,4
32,0,0,16,7.5,40,52,0,0,1,4,1
70,0,1,12,7.5,40,52,0,0,1,1,7
54,1,0,12,3.25,40,52,0,0,1,1,1
32,0,0,18,7,40,52,0,0,1,2,1
33,1,0,18,5.2,40,52,0,0,1,2,1
55,0,0,12,4.3,40,52,0,0,1,1,5
37,1,0,12,5,40,52,0,0,1,1,1
30,0,0,12,4.3,40,52,0,0,1,1,1
33,1,0,16,6,45,52,0,0,1,1,7
29,0,0,14,5,45,52,0,0,1,1,7
43,0,0,20,38.9599,40,52,0,0,1,4,1
54,0,0,16,7.4,40,52,0,0,1,4,1
68,0,0,20,10.5,40,52,0,0,1,1,1
51,1,0,16,9.5,40,52,0,0,1,1,1
45,0,0,18,13,40,52,0,0,1,4,1
31,0,0,18,8,40,52,0,0,1,4,1
56,0,0,13,7.3748,40,52,0,0,1,1,1
55,1,0,13,6.3641,40,52,0,0,1,1,1
41,1,0,16,9.2,50,52,0,0,1,1,7
58,0,0,11,6,50,52,0,0,1,1,1
51,1,0,12,4,40,52,0,0,1,1,1
43,0,0,14,9.2,50,52,0,0,1,1,1
38,0,1,6,2.3,40,52,0,0,1,1,1
34,1,1,9,1.5602,40,52,0,0,1,1,1
33,0,1,10,1.8,40,52,0,0,1,1,1
20,0,1,12,2.056,40,52,0,0,1,1,7
51,0,0,13,3,40,52,0,0,1,1,1
51,1,0,12,4.5,40,52,0,0,1,1,1
50,0,0,16,10,60,52,0,0,1,1,1
37,1,0,14,8,38,52,0,0,1,1,1
47,0,0,14,10.5,45,52,0,0,1,1,1
44,0,1,9,1.872,40,52,0,0,1,1,7
53,0,1,12,3,40,52,0,0,1,1,1
46,1,1,13,6,40,52,0,0,1,1,1
39,0,0,16,8,40,52,0,0,1,1,1
38,1,0,16,14,40,52,0,0,1,1,1
49,0,0,18,14.5,55,52,0,0,1,1,7
50,0,0,18,14,42,52,0,0,1,1,7
55,1,0,16,6,42,52,0,0,1,1,7
51,1,0,16,4,40,52,0,0,1,1,1
52,0,0,12,5.1,40,52,0,0,1,1,1
49,1,0,12,5,40,52,0,0,1,1,1
31,0,0,16,13,45,52,0,0,1,1,1
70,1,0,12,3.8,40,52,0,0,1,1,5
26,0,0,16,5,40,52,0,0,1,4,7
30,0,0,18,5.5,45,50,0,0,1,1,7
60,0,0,18,12.5,40,52,0,0,1,4,1
31,0,0,18,10.5,40,52,0,0,1,4,7
55,0,0,18,8,80,52,0,0,1,4,7
61,0,0,20,14,60,52,0,0,1,1,1
49,0,1,12,4.6,40,50,0,0,1,1,1
26,1,1,13,4.3,40,52,0,0,1,1,7
41,0,1,10,1.7,40,52,0,0,1,1,7
29,1,1,4,1.44,40,52,0,0,1,1,7
65,0,0,12,6,40,52,0,0,1,1,1
48,1,0,12,4.3,40,52,0,0,1,1,1
47,0,0,14,9,40,52,0,0,1,1,1
42,1,0,14,6,40,52,0,0,1,1,7
66,1,0,12,2.8142,40,52,0,0,1,1,4
41,1,0,13,5.2,48,52,0,0,1,1,7
37,0,1,6,3.5,40,52,0,0,1,7,1
55,0,1,13,2.4,40,52,0,0,1,1,1
27,1,1,8,6.8,43,52,0,0,1,1,7
29,0,1,12,3.6,40,52,0,0,1,1,7
34,1,1,13,1.73,40,51,0,0,1,1,7
36,0,0,16,3.5,70,52,0,0,1,1,1
45,0,0,12,10.5,45,52,0,0,1,1,1
50,1,0,18,7,40,52,0,0,1,1,6
35,0,0,18,18.4,40,52,0,0,1,4,1
47,0,0,18,10,40,52,0,0,1,4,1
47,1,0,18,1,40,52,0,0,1,4,1
57,1,0,16,10,38,52,0,0,1,4,4
40,0,0,18,10,50,52,0,0,1,1,1
57,1,0,12,1.7,40,52,0,0,1,4,1
50,0,0,13,8.8963,40,52,0,0,1,1,1
20,1,0,13,1.5794,38,50,0,0,1,1,7
30,0,0,16,4.8,40,52,0,0,1,4,1
29,1,1,12,2,40,52,0,0,1,1,1
25,0,1,10,2.2,40,51,0,0,1,1,1
48,1,1,13,1.9,36,52,0,0,1,1,6
22,0,1,12,3,40,52,0,0,1,1,7
37,0,0,20,38.9599,60,52,0,0,1,1,1
40,0,0,20,38.9599,50,52,0,0,1,1,1
55,1,0,12,3,40,52,0,0,1,2,5
35,0,0,16,12,40,52,0,0,1,4,1
44,1,1,14,5.6,43,52,0,0,1,1,1
34,0,0,16,5.7,40,52,0,0,1,4,1
29,1,0,18,7.3,40,52,0,0,1,4,1
37,1,0,16,10,40,52,0,0,1,4,1
44,0,0,16,10,40,52,0,0,1,1,1
50,0,0,13,8.7,40,52,0,0,1,1,1
53,1,0,13,2.6,40,52,1,0,1,1,1
36,0,0,12,4,40,52,0,0,1,1,1
39,1,1,12,2,40,52,0,0,1,1,7
39,0,0,16,5.8,40,52,0,0,1,1,1
43,1,0,16,8.8,40,52,0,0,1,1,1
42,0,0,13,8,40,52,0,0,1,1,1
54,0,0,18,0.5,60,52,0,0,1,1,5
64,0,0,13,11.5,40,52,0,0,1,1,1
61,0,0,18,15,40,52,0,0,1,1,1
62,1,0,16,11,40,52,0,0,1,1,1
69,1,0,16,6.5,40,52,0,0,1,1,5
51,0,0,12,6.8,60,52,0,0,1,1,7
42,0,1,12,1.6,37,52,0,0,1,1,1
26,0,0,12,2,40,52,0,0,1,6,1
22,0,0,12,2,40,52,0,0,1,6,7
19,0,0,11,2.08,90,52,0,0,1,1,7
38,0,0,12,3.12,60,52,0,0,1,1,7
35,0,0,13,12,40,52,0,0,1,1,1
34,1,1,16,4.5,40,52,0,0,1,1,1
47,0,0,18,23,70,52,0,0,1,1,1
39,0,0,16,38.9599,70,52,0,0,1,1,1
35,0,0,18,15,50,52,0,0,1,4,1
52,0,1,14,12,50,52,0,0,1,1,5
59,1,0,16,40.772,45,52,0,0,1,1,1
46,0,0,16,15,50,52,0,0,1,1,1
64,1,0,12,4.2,40,50,0,0,1,1,1
39,1,0,18,14,40,52,0,0,1,1,1
37,0,1,20,17,40,52,0,0,1,1,1
44,0,0,20,38.9599,50,52,0,0,1,1,1
46,0,0,20,12,60,52,0,0,1,4,1
49,0,0,16,13,50,52,0,0,1,1,1
41,0,0,12,1.8,40,52,0,0,1,1,7
44,0,0,12,5.4,40,50,0,0,1,1,6
47,1,0,16,5.5,40,52,0,0,1,1,7
28,0,1,6,1.5,40,52,0,0,1,3,3
54,0,0,12,11,55,52,0,0,1,1,1
60,1,0,18,12,60,52,0,0,1,1,1
60,0,0,12,3.8,40,50,0,0,1,1,1
61,1,0,16,8,45,52,0,0,1,2,5
34,0,0,13,3,45,52,0,0,1,1,7
28,1,0,16,5.8,40,52,0,0,1,1,7
49,0,0,12,4.8,40,50,0,0,1,1,5
57,0,0,16,7.6,45,52,0,0,1,1,5
53,0,0,20,6.3,40,52,0,0,1,1,1
42,0,0,18,3.5,45,52,0,0,1,4,1
58,1,0,12,3.8,40,52,0,0,1,1,1
56,0,0,12,8,50,52,0,0,1,1,1
40,0,0,18,15,60,51,0,0,1,1,1
45,1,0,16,4.6,40,50,0,0,1,1,1
40,0,0,12,12.5,50,52,0,0,1,1,1
45,1,1,12,4,40,50,0,0,1,1,1
46,0,0,12,6.5,50,50,0,0,1,1,1
47,0,0,16,15,50,52,0,0,1,1,1
38,0,0,20,38.9599,45,52,0,0,1,1,1
43,1,0,16,11,40,52,0,0,1,4,1
40,0,0,16,12,40,52,0,0,1,4,1
44,0,0,16,14,55,52,0,0,1,1,1
46,0,0,16,2.4,60,52,0,0,1,4,1
62,0,0,20,5.6,40,52,0,0,1,4,1
62,1,0,20,7.5,50,52,0,0,1,1,1
51,0,0,18,11.5,45,52,0,0,1,1,1
18,1,0,13,5.6,40,52,0,0,1,1,7
40,0,0,16,38.9599,40,52,0,0,1,1,1
37,0,0,16,15,50,52,0,0,1,1,1
45,0,0,14,10,40,52,0,0,1,4,1
41,1,0,0,8.5,40,52,0,0,1,4,1
49,0,0,20,14,50,52,0,0,1,1,1
44,0,0,16,38.9599,55,52,0,0,1,1,1
38,0,0,20,38.9599,50,52,0,0,1,1,1
47,0,0,16,15,40,52,0,0,1,1,1
41,0,0,16,6.5,50,52,0,0,1,6,7
47,0,0,12,4.5,40,50,0,0,1,1,1
42,0,0,16,7.2,40,52,0,0,1,1,1
41,0,0,12,7.5,40,52,0,0,1,1,1
43,0,0,12,7,45,52,0,0,1,1,1
51,0,0,20,15,75,52,0,0,1,1,1
56,0,0,18,12,45,52,0,0,1,4,1
56,1,0,18,12,45,52,0,0,1,4,1
51,1,0,16,10,40,52,0,0,1,1,5
41,1,0,18,7.5,45,52,0,0,1,1,5
25,1,0,18,3.5,45,52,1,0,1,1,1
64,0,0,16,13,40,52,0,0,1,1,7
49,0,0,12,4.258,40,52,0,0,1,1,6
43,0,0,18,38.9599,55,52,0,0,1,1,1
63,1,0,20,10.5,50,52,0,0,1,1,6
44,1,0,12,1.4,40,52,0,0,1,1,7
38,1,1,13,2.1,40,52,0,0,1,5,1
41,0,1,12,3.95,50,52,0,0,1,1,1
42,0,0,16,11,60,52,0,0,1,1,1
42,1,0,12,11,40,52,0,0,1,1,5
42,0,0,14,7.5,40,52,0,0,1,1,1
38,1,0,18,4,40,52,0,0,1,1,7
40,0,0,16,6.7,40,52,0,0,1,1,7
53,0,0,12,3,40,52,0,0,1,1,7
26,0,0,16,7.6,45,52,0,0,1,1,7
34,1,0,18,7.3,40,48,0,0,1,4,1
37,0,0,16,10,40,52,0,0,1,4,1
52,1,1,16,4.5,38,52,0,0,1,1,5
32,0,0,16,4.7,50,52,0,0,1,1,1
34,0,0,18,7,50,52,0,0,1,1,1
43,0,0,12,12.5,60,52,0,0,1,1,1
48,1,0,16,20.9069,45,52,0,0,1,1,1
51,0,0,16,6,40,52,0,0,1,1,1
44,1,0,16,5.5,40,52,0,0,1,1,1
32,1,0,16,5.02,45,52,0,0,1,1,1
32,0,0,16,8.263,45,52,0,0,1,1,1
45,1,0,12,12,40,52,0,0,1,1,1
50,0,0,20,39.1599,50,52,0,0,1,1,7
48,0,0,12,2.7,40,52,0,0,1,1,6
57,0,0,13,15,65,52,0,0,1,1,1
56,1,0,14,4,40,52,0,0,1,1,4
46,0,0,18,38.9599,50,52,0,0,1,1,1
60,0,0,12,38.9599,50,52,0,0,1,1,1
48,0,0,12,6.9,60,52,0,0,1,1,1
50,1,0,12,2.9,45,52,0,0,1,1,1
27,0,0,13,3.2,55,52,0,0,1,1,1
50,0,0,16,6,40,52,0,0,1,1,1
51,0,0,12,9,40,48,0,0,1,1,1
41,1,1,13,2.7104,40,52,0,0,1,1,5
72,0,0,18,5,40,52,0,0,1,1,4
46,1,0,12,12.4,50,52,0,0,1,2,1
47,0,0,12,7.5,65,52,0,0,1,2,1
37,0,1,16,13.8,40,52,0,0,1,1,1
26,0,1,16,4.3,40,52,0,0,1,1,7
28,0,1,4,2.5,40,52,0,0,1,7,7
28,0,1,4,2.4,40,52,0,0,1,7,7
50,0,1,16,7.1,55,52,0,0,1,1,1
52,1,1,11,4.7,45,52,0,0,1,1,1
24,0,0,16,7,45,52,0,0,1,1,7
71,1,0,12,2.8,40,52,0,0,1,2,4
40,0,0,18,13,50,52,0,0,1,1,1
44,0,0,13,11.5,48,52,0,0,1,1,1
44,0,0,16,10.5,50,52,0,0,1,1,1
42,0,0,13,2.6,40,52,0,0,1,4,1
43,1,0,12,2.4,40,52,0,0,1,4,1
43,0,0,20,20,50,52,0,0,1,1,1
47,0,0,13,15,45,52,0,0,1,1,1
43,1,0,16,9.5,40,52,0,0,1,1,1
48,0,0,16,10,40,52,0,0,1,4,1
41,1,0,16,10,40,52,0,0,1,4,1
32,1,0,20,7,60,52,0,0,1,2,7
44,0,0,18,9,40,52,0,0,1,1,1
42,1,0,14,6.1,40,52,0,0,1,1,1
63,0,0,16,4,40,52,0,0,1,4,1
57,1,0,16,4.2,40,52,0,0,1,4,1
31,1,0,16,5,40,52,0,0,1,4,7
43,0,0,18,10.3013,40,52,0,0,1,4,1
39,1,0,20,3.9439,38,52,0,0,1,4,1
59,0,0,18,8.5,40,52,0,0,1,1,1
45,1,0,12,8,40,52,0,0,1,4,1
25,0,0,12,1.56,40,52,0,0,1,4,3
45,1,0,11,4.5,40,52,0,0,1,4,1
55,0,0,16,4.2,40,52,0,0,1,4,1
40,1,0,14,15.3,40,50,0,0,1,1,1
59,0,0,16,10,40,52,0,0,1,4,1
52,0,0,18,1.5,50,52,0,0,1,4,1
50,1,0,12,3.4,40,52,0,0,1,4,1
38,0,1,11,2,40,52,0,0,1,1,1
27,0,1,9,1.82,40,52,0,0,1,1,7
26,1,1,9,1.664,40,52,0,0,1,1,7
49,1,0,13,3.3,40,52,0,0,1,1,1
49,0,0,12,5,40,52,1,0,1,1,1
49,1,0,12,4.2,40,52,0,0,1,1,1
59,0,0,12,15,40,52,0,0,1,1,1
60,1,0,13,4.2,40,50,0,0,1,1,1
34,0,0,13,8.2,40,52,0,0,1,1,1
23,1,0,16,2.4,40,48,0,0,1,1,1
30,0,0,12,6.3,48,52,0,0,1,1,1
27,0,0,13,2.8,40,52,0,0,1,1,7
29,1,0,12,4.7,40,52,0,0,1,1,7
54,1,0,13,3.9,40,52,0,0,1,1,5
48,1,0,14,3.7,40,52,0,0,1,1,6
39,1,0,16,4,40,52,0,0,1,1,1
39,1,0,12,4.5,40,52,0,0,1,1,1
55,0,0,16,7.5,40,52,0,0,1,1,1
38,1,0,16,5,40,52,0,0,1,1,7
52,0,0,12,6.1002,40,52,0,0,1,1,1
61,1,0,12,5.1,40,52,0,0,1,1,1
23,0,0,12,2.5,40,52,0,0,1,1,7
51,0,0,16,3.3,40,52,0,0,1,1,1
41,1,0,12,2.3,40,52,0,0,1,1,1
46,1,0,13,5.7,40,52,0,0,1,1,1
49,1,0,12,5.3,50,52,0,0,1,1,1
48,0,0,12,11.14,60,52,0,0,1,1,1
24,0,0,12,3.8,40,52,0,0,1,1,7
54,1,0,13,1.6,40,50,0,0,1,1,1
45,1,0,13,2,40,50,0,0,1,1,5
43,1,0,16,10,45,52,0,0,1,1,1
50,0,0,16,4.9,40,52,0,0,1,1,1
54,0,0,18,10,40,52,0,0,1,1,1
55,1,0,12,3,40,52,0,0,1,1,1
56,0,0,12,7,48,52,0,0,1,1,1
23,1,0,14,2.6,40,52,0,0,1,1,7
43,0,0,14,9.8,40,52,0,0,1,1,1
42,1,0,12,3.4037,40,52,0,0,1,1,7
37,1,0,12,3.5,40,52,0,0,1,2,7
29,0,0,12,3.3,40,52,0,0,1,1,1
43,0,0,13,6,40,52,1,0,1,1,1
25,0,0,12,4.4,40,48,0,0,1,1,1
24,1,0,16,2.8,40,52,1,0,1,1,1
34,0,0,12,5.3,50,52,1,0,1,1,1
53,0,1,13,6.7,40,52,1,0,1,1,1
51,1,1,12,3.12,40,52,0,0,1,1,1
22,1,1,12,2.496,52,52,0,0,1,1,7
49,1,0,13,4,40,52,0,0,1,1,1
43,0,0,12,7.5,40,52,0,0,1,1,1
53,0,1,12,5.1,40,52,0,0,1,1,1
53,1,1,13,10,50,52,0,0,1,1,1
55,0,0,12,3.4,40,52,0,0,1,1,4
49,0,0,14,6,40,52,0,0,1,1,1
36,1,0,14,4.59,40,52,0,0,1,1,5
64,0,0,12,7.8,40,52,0,0,1,1,1
43,1,0,16,5.29,40,52,0,0,1,1,5
35,1,1,0,2.018,66,52,0,0,1,1,6
47,1,0,12,5.3,50,52,0,0,1,1,1
44,0,1,13,5.6,40,52,0,0,1,1,1
42,1,1,16,7.84,40,52,0,0,1,1,1
43,0,0,12,3,40,52,0,0,1,3,1
31,1,0,16,6,40,52,0,0,1,1,1
31,0,0,16,7.5,40,52,0,0,1,1,1
31,1,0,13,3.5,40,52,0,0,1,2,7
44,0,0,16,17.2946,70,52,0,0,1,1,1
42,0,0,14,6,46,52,0,0,1,1,1
38,1,0,12,2.2,38,52,0,0,1,1,1
41,0,0,12,2.5,40,52,0,0,1,2,1
48,0,0,13,3,40,52,0,0,1,1,1
44,0,0,12,10.5,40,52,0,0,1,1,1
42,1,0,12,6.5,40,52,0,0,1,1,1
52,1,0,16,6,40,52,0,0,1,1,1
50,1,1,13,2.49,40,52,0,0,1,1,1
33,0,0,8,2.6,72,50,0,0,1,1,7
26,0,1,8,1,40,52,0,0,1,1,1
30,0,1,12,3.2,45,52,0,0,1,1,1
40,1,0,18,7,40,52,0,0,1,1,5
41,0,0,12,10.0002,40,52,0,0,1,1,1
49,0,0,12,7.5,48,52,0,0,1,1,1
28,1,0,16,2.4,40,52,0,0,1,1,7
44,1,0,13,2.6,40,52,0,0,1,1,5
38,1,0,16,4.4,40,48,0,0,1,1,1
37,0,1,16,11.5,45,52,0,0,1,1,1
33,0,0,13,3.6,36,52,0,0,1,1,1
58,1,1,16,4.06,40,52,0,0,1,1,1
59,0,0,12,4.2,40,52,0,0,1,2,1
33,0,1,11,2.86,60,52,0,0,1,1,7
44,0,0,13,14,40,52,0,0,1,1,1
28,0,1,12,1.56,40,52,0,0,1,1,7
29,1,1,12,1.56,40,52,0,0,1,1,7
24,0,1,12,1.56,40,52,0,0,1,1,7
24,1,1,12,1.56,40,52,0,0,1,1,7
38,0,1,12,2.184,40,52,0,0,1,1,1
39,1,1,12,1.872,40,52,0,0,1,1,1
39,0,1,12,0.6,40,52,0,0,1,1,1
58,1,1,12,1.664,40,52,0,0,1,1,3
34,1,1,12,1.6,40,52,0,0,1,1,1
32,0,1,9,2,40,52,0,0,1,1,7
44,1,0,12,2.5,40,52,0,0,1,2,7
60,0,0,20,8.5,50,52,0,0,1,1,1
51,1,0,13,3.2,43,52,0,0,1,1,1
52,0,0,20,14,50,52,0,0,1,1,1
20,0,0,13,1.56,40,52,0,0,1,1,7
47,0,0,13,4.7,40,52,0,0,1,1,1
38,0,0,12,2.7,40,52,0,0,1,2,1
27,0,0,13,5.6,45,52,0,0,1,1,7
71,1,0,12,2,40,52,0,0,1,4,4
19,0,0,13,2.5,40,52,0,0,1,1,7
41,1,0,12,6.5,40,52,0,0,1,1,5
36,0,0,16,10,40,52,0,0,1,4,1
37,1,0,16,8,40,52,0,0,1,4,1
66,0,0,16,1.9,40,52,0,0,1,4,1
32,1,0,12,7.5,40,52,0,0,1,1,1
35,0,0,14,8.3847,40,52,0,0,1,1,1
50,0,0,14,14.8,45,52,0,0,1,1,1
62,1,0,8,7,50,52,0,0,1,1,4
40,0,0,16,13,40,52,0,0,1,4,1
27,0,1,12,3.5,40,52,0,0,1,1,5
30,0,1,12,2.1,40,52,0,0,1,1,7
20,0,1,13,3.5,40,52,0,0,1,1,7
24,0,1,14,4,40,52,0,0,1,1,7
45,0,0,12,1,40,52,0,0,1,1,1
29,0,0,16,9,50,52,0,0,1,1,1
27,1,1,18,4.8,50,52,0,0,1,1,1
40,0,1,12,4.4,40,52,0,0,1,1,1
53,0,1,12,2.7,40,52,0,0,1,1,1
67,1,0,13,4,40,52,0,0,1,2,4
47,0,0,13,3.4,45,52,0,0,1,2,1
45,0,0,16,16.3,40,52,0,0,1,1,1
45,1,0,16,15,40,52,0,0,1,1,1
29,0,0,18,6.5,45,52,0,0,1,1,1
40,0,0,16,10,50,52,0,0,1,1,1
60,1,0,14,1.8,40,52,0,0,1,2,1
35,1,0,16,4.1,56,52,0,0,1,4,1
40,0,0,13,1.6,40,52,0,0,1,4,1
32,1,0,12,7.2,60,52,0,0,1,1,1
41,0,0,16,10,50,52,0,0,1,1,1
38,1,0,16,6,40,52,0,0,1,1,7
33,0,0,16,13.5,45,52,0,0,1,4,7
53,1,0,16,13.4,65,52,0,0,1,1,1
33,0,1,12,2.2,40,52,0,0,1,1,1
40,0,0,16,12.5,40,52,0,0,1,1,7
30,1,0,14,4.5,40,51,0,0,1,1,7
40,0,0,16,10.3,55,52,0,0,1,4,1
49,1,0,16,0.3,45,52,0,0,1,1,7
40,0,0,18,20,40,52,0,0,1,1,1
37,0,0,16,17.5,50,52,0,0,1,4,1
61,1,0,18,13.5,60,52,0,0,1,4,1
48,0,0,16,5.54,50,52,0,0,1,1,1
38,1,0,13,8.5,39,52,0,0,1,1,1
51,0,0,18,16.5,48,52,0,0,1,4,1
48,1,0,20,40.772,44,52,0,0,1,4,1
34,1,0,12,2.9,38,52,0,0,1,2,7
54,0,0,13,4,45,52,0,0,1,2,1
44,0,0,18,13,40,52,0,0,1,1,1
41,1,0,16,8,45,52,0,0,1,1,1
37,1,0,13,4,40,52,0,0,1,2,1
50,1,0,16,4.45,40,52,0,0,1,2,1
51,0,0,10,3.51,40,52,0,0,1,2,1
38,1,0,12,4.2,40,52,0,0,1,2,7
61,0,0,12,0.9,40,52,0,0,1,1,1
60,1,0,12,11.5001,50,52,0,0,1,1,1
30,0,0,12,2.3332,40,52,0,0,1,1,7
51,1,0,16,10,40,52,0,0,1,1,5
24,0,0,13,1.92,40,48,0,0,1,1,7
59,1,0,18,6.3,50,52,0,0,1,1,1
26,0,0,18,7.2,50,52,0,0,1,1,1
25,1,0,18,5,50,52,0,0,1,1,1
39,0,0,16,10.5,40,52,0,0,1,1,1
45,0,0,20,38.9599,60,52,0,0,1,1,1
49,0,0,20,12,50,52,0,0,1,4,1
38,0,0,16,17.5,60,52,0,0,1,1,1
48,1,1,12,5.5,40,52,0,0,1,1,1
49,0,0,14,1,45,52,0,0,1,2,1
44,0,0,16,10.4,40,52,0,0,1,1,1
45,0,0,18,16,50,52,0,0,1,1,1
43,1,0,18,11,40,52,0,0,1,1,1
48,0,0,16,10,40,52,0,0,1,1,1
64,0,0,20,16.5,40,52,0,0,1,4,1
45,1,0,20,9.8,40,52,0,0,1,4,1
61,0,0,18,14,40,49,0,0,1,4,1
56,0,0,18,6,40,52,0,0,1,4,1
53,1,0,16,5.5,45,52,0,0,1,4,1
42,1,0,20,40.772,60,52,0,0,1,1,1
46,0,0,16,38.9599,40,52,0,0,1,1,1
38,0,0,16,22.2946,45,52,0,0,1,1,1
35,0,0,16,38.9599,65,52,0,0,1,4,1
30,1,0,16,0.5,40,52,0,0,1,4,1
38,0,0,16,11.5,60,52,0,0,1,1,1
37,0,0,12,2.59,55,52,0,0,1,2,1
55,0,0,16,14.5,50,52,0,0,1,1,1
46,0,0,18,13,50,52,0,0,1,4,1
45,1,0,18,3,40,52,0,0,1,4,1
48,1,0,16,5.052,45,52,0,0,1,1,1
49,0,0,16,10.2,40,52,0,0,1,1,1
41,0,0,20,15,50,52,0,0,1,1,1
40,1,0,18,8,40,52,0,0,1,1,1
40,0,0,16,9,40,52,0,0,1,1,1
57,0,0,16,18.5,40,52,0,0,1,6,1
42,1,0,16,10,45,52,0,0,1,4,1
40,0,1,8,3,40,52,0,0,1,1,5
50,1,0,14,6.5004,45,52,0,0,1,2,1
60,0,0,18,3.6,40,52,0,0,1,1,4
57,0,0,16,38.9599,50,52,0,0,1,1,1
60,1,0,16,3.8,40,52,0,0,1,1,1
29,1,0,16,2,40,52,0,0,1,1,7
45,0,0,18,11.2,55,52,0,0,1,1,1
41,0,0,12,6.5,50,52,0,0,1,1,1
53,1,0,16,3.3,40,52,0,0,1,1,7
51,0,0,12,5,40,52,0,0,1,1,1
26,1,0,14,4.2,40,52,0,0,1,1,7
22,0,0,12,2.7,40,52,0,0,1,1,1
55,0,0,12,2.5,40,52,0,0,1,1,1
39,1,0,14,12.5,40,52,0,0,1,1,1
42,0,0,13,6,40,52,0,0,1,1,1
34,1,0,12,2.4,40,52,0,0,1,1,7
47,0,0,12,5,40,52,0,0,1,1,7
37,0,0,12,1.7028,40,52,0,0,1,1,1
32,0,0,14,5,68,52,0,0,1,1,1
34,1,0,16,2.8,40,52,0,0,1,4,1
41,0,0,18,10,40,52,0,0,1,4,1
56,1,0,16,4.3,40,52,0,0,1,1,1
58,0,0,14,4.9,40,52,0,0,1,1,1
54,0,0,16,11.4,50,52,0,0,1,1,5
61,1,0,12,2.2,40,52,0,0,1,1,4
44,0,0,10,3,40,52,0,0,1,1,1
36,0,0,16,4.9,40,52,0,0,1,1,1
30,1,0,16,7.3,40,52,0,0,1,1,1
48,0,1,16,3.5,40,52,0,0,1,1,1
47,0,0,16,12,40,52,0,0,1,1,1
64,1,0,16,5,40,52,0,0,1,1,7
63,1,0,16,12,40,52,0,0,1,4,1
43,0,0,16,8.2,40,52,0,0,1,2,1
50,0,1,12,2.4002,40,52,0,0,1,1,4
39,1,1,12,1.9002,40,52,0,0,1,1,5
34,1,1,12,1.7,40,52,0,0,1,1,1
49,1,0,16,4.6,40,52,0,0,1,2,1
52,0,0,16,4.7,40,52,0,0,1,2,1
34,0,1,6,1.9,40,52,0,0,1,1,7
45,0,1,6,2.226,36,52,0,0,1,1,7
41,1,1,11,1.56,40,52,1,0,1,1,7
34,0,1,6,2.5,40,52,0,0,1,1,7
62,0,0,12,12,40,52,0,0,1,1,1
46,1,0,16,4.9,40,52,0,0,1,1,5
37,1,1,13,5.2,40,52,0,0,1,1,5
57,0,0,14,4,40,52,0,0,1,2,1
43,1,0,16,4,40,52,0,0,1,1,1
55,1,0,12,3.5,40,52,0,0,1,1,7
43,1,0,12,2.3,40,52,0,0,1,2,7
52,0,0,16,3.2,40,52,0,0,1,2,5
43,0,1,12,5.2,40,52,0,0,1,1,5
37,1,0,12,2.3,40,52,0,0,1,2,7
38,0,1,12,3.5,40,52,0,0,1,2,7
26,0,0,16,11.2946,55,52,0,0,1,1,1
25,1,0,16,5.3,40,52,0,0,1,1,1
33,0,0,12,2.8,40,52,0,0,1,1,1
20,1,0,12,3.35,40,52,0,0,1,1,1
36,1,1,12,1.768,40,52,0,0,1,1,1
63,0,1,12,5,40,52,0,0,1,1,1
49,0,0,13,4.5,40,52,0,0,1,1,1
43,1,0,12,3.5,40,52,0,0,1,1,1
42,1,0,12,3.5,40,52,0,0,1,1,7
31,1,0,12,2.2002,40,52,0,0,1,1,1
43,0,0,12,2.7002,40,52,0,0,1,1,1
62,1,0,18,4.2,40,52,0,0,1,2,5
31,0,1,12,5,40,52,0,0,1,1,1
40,0,1,13,3,40,52,0,0,1,1,1
27,0,1,12,3.4,40,52,0,0,1,1,7
24,0,1,6,2.5,40,52,0,0,1,1,6
47,0,1,12,5,40,52,0,0,1,1,1
48,1,1,12,2.638,40,52,0,0,1,1,1
40,1,1,12,2.5,40,52,0,0,1,1,1
32,1,1,6,2,40,52,0,0,1,1,7
39,1,1,4,2,40,52,0,0,1,1,7
31,0,1,12,4.2,40,52,0,0,1,1,7
27,1,0,12,6.2,40,52,0,0,1,1,7
35,0,1,14,4.2,40,49,0,0,1,1,7
27,0,1,12,3.744,40,52,0,0,1,1,7
43,0,1,12,2.86,40,52,0,0,1,1,5
38,1,1,12,1.9002,40,52,0,0,1,1,7
48,0,0,18,14,55,52,0,0,1,1,1
41,0,0,16,12,50,52,0,0,1,1,1
60,0,0,20,4.5002,40,52,0,0,1,2,5
41,0,0,16,12,50,52,0,0,1,2,1
38,1,1,14,8.5002,45,52,0,0,1,1,1
55,0,0,13,10.5,47,52,0,0,1,1,1
56,0,0,16,11,50,52,0,0,1,4,1
50,1,0,18,5.5,40,52,0,0,1,4,1
